partNo,hsnCode,description,productGroup,category,uom,gstPct,piePrice,elgiPrice,reorderLevel,safetyStock,defaultBinId,notes
01240137A,,FLANGE WITH ELBOW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6690,7159,,,,
01240145A,84149019,HOSE BYPASS LINE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13181,14104,,,,
01240149A,,FLANGE ASSY WATER IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3527,3774,,,,
01240152A,,HOSE TANK TO TEE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10285,11005,,,,
01240164B,84149019,HOSE FLEXIBLE ASSY DCV LINE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,38617,41321,,,,
01240166B,84149019,HOSE FLEXIBLE ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7176,7679,,,,
01240166C,,HOSE FLEXIBLE ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5959,6377,,,,
01530126A,84149019,AFTER COOLER ALU ( B2598.2),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,123038,131651,,,,
01530126B,84149019,OIL COOLER ALU (B2598.1),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,248892,266315,,,,
01531068D,84149090,GROMMET ID -31 MM,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,39,42,,,,
01897701E,90330000,PLC S1-20 CMC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,81196,86880,,,,
020226270/A,,REC AIR 420L SS15 SPARE,RCD Spares,RCD Spares,Nos,18,56952,60939,,,,
020226280/A,,REC AIR 420L SS10H SPARE,RCD Spares,RCD Spares,Nos,18,56952,60939,,,,
020226310/A,,REC AIR 220L TS10H SPARE,RCD Spares,RCD Spares,Nos,18,40167,42979,,,,
020226410/A,73110090,REC AIR 500L HV 21,RCD Spares,RCD Spares,Nos,18,58462,62555,,,,
02022816A,73110090,AIR REC ASSY 220L SS/TS LB,RCD Spares,RCD Spares,Nos,18,45173,48336,,,,
020228270/A,84149019,REC AIR 500HN TS10/15SS15 SPAR,RCD Spares,RCD Spares,Nos,18,68017,72779,,,,
02022827B,,REC AIR 500L TS10/15 SS15,RCD Spares,RCD Spares,Nos,18,55723,59624,,,,
02022860A,73110020,AIR REC 500 L-VER LEG MS20,RCD Spares,RCD Spares,Nos,18,302435,323606,,,,
020230030/A,73110090,REC AIR 420L TS10120 HT SPARE,RCD Spares,RCD Spares,Nos,18,57192,61196,,,,
02034877A,84149019,C/SHAFT ASSY WITH BEAR HV 21,RCD Spares,RCD Spares,Nos,18,85680,91678,,,,
02035263B,,C/CASE M/C HP 11 160,RCD Spares,RCD Spares,Nos,18,7353,7868,,,,
02035466A,,PR PIPE LINE ASSY LG01/02 100L,RCD Spares,RCD Spares,Nos,18,784,839,,,,
02036425A,84149019,PISTON ASSY DIA 110 TS05/07 OF,RCD Spares,RCD Spares,Nos,18,149277,159727,,,,
02036803A,,I/C PIPE W/FITTINGS TS05LBE,RCD Spares,RCD Spares,Nos,18,5464,5847,,,,
02036817A,,AFTER COOLER PIPE ASSY NO 2 S,RCD Spares,RCD Spares,Nos,18,3041,3254,,,,
02037319A,73110090,AIR REC ASSY 220L TS05LD,RCD Spares,RCD Spares,Nos,18,59419,63579,,,,
02037646A,,PR PIPE LINE ASSY SS 100L/180L,RCD Spares,RCD Spares,Nos,18,557,596,,,,
02040264A,84818030,SAFETY VALVE SET PR 10BAR,RCD Spares,RCD Spares,Nos,18,28285,30265,,,,
02040264C,,SAFETY VALVE 12 BAR,RCD Spares,RCD Spares,Nos,18,28191,30165,,,,
02040322A,40169320,O RING 4.1INCH ID HV50100OF,RCD Spares,RCD Spares,Nos,18,560,600,,,,
02040515A,,PULLEY MOTOR TS20 LB-HP,RCD Spares,RCD Spares,Nos,18,15159,16221,,,,
02040579C,,PIPE WITH NIPPLE SS07 OBF,RCD Spares,RCD Spares,Nos,18,7012,7503,,,,
02040579D,73049000,PIPE NIPPLE WITH SOCKET SS07 O,RCD Spares,RCD Spares,Nos,18,10501,11237,,,,
02040579E,84149019,PIPE WITH NIPPLE OBF,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,3711,3971,,,,
02040710A,,PR PIPE LINE ASSY TS SS,RCD Spares,RCD Spares,Nos,18,557,596,,,,
02048606A,84149019,BED STARTER SS03 TS03 LB,RCD Spares,RCD Spares,Nos,18,386,414,,,,
02048754F,,PLATE NAME AIR REC 220L(print),RCD Spares,RCD Spares,Nos,18,34,37,,,,
02049436A,84149019,PISTON WITH G/PIN TS10HT(MODIF,RCD Spares,RCD Spares,Nos,18,3484,3728,,,,
02049521A,68129922,GASKET CC TO CYLINDER DIA85,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,108,116,,,,
02049521B,68129922,GASKET CC TO CYLINDER DIA85,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,77,83,,,,
02049582A,68052090,GASKET 0.25T CC TP 78 CYL HP40,RCD Spares,RCD Spares,Nos,18,83,89,,,,
02049582B,68052090,GASKET 0.4T CC TO 78 CYL HP40,RCD Spares,RCD Spares,Nos,18,100,107,,,,
02049582C,68052090,GASKET 0.75T CC TO 78 CYL HP40,RCD Spares,RCD Spares,Nos,18,122,131,,,,
02049583A,68052090,GASKET 0.25T CC TO 50 CYL HP40,RCD Spares,RCD Spares,Nos,18,76,82,,,,
02049583B,68052090,GASKET 0.4T CC TO 50 CYL HP40,RCD Spares,RCD Spares,Nos,18,92,99,,,,
02049583C,68052090,GASKET 0.75T CC TO 50 CYL HP40,RCD Spares,RCD Spares,Nos,18,113,121,,,,
02049584A,68052090,GASKET 0.25T CC TO 140CYL HP40,RCD Spares,RCD Spares,Nos,18,133,143,,,,
02049584B,68052090,GASKET 0.4T CC TO 140 CYL HP40,RCD Spares,RCD Spares,Nos,18,169,181,,,,
02049584C,68052090,GASKET 0.75T CC TO 140CYL HP40,RCD Spares,RCD Spares,Nos,18,178,191,,,,
02049689A,84149019,SUC PIPE NO:1 W/FITTINGS TS10,RCD Spares,RCD Spares,Nos,18,3957,4234,,,,
02049691A,84149019,SUC PIPE NO:2 W/FITTINGS TS10,RCD Spares,RCD Spares,Nos,18,4286,4587,,,,
02049693C,,PRESSURE LINE PIPE ASSY CONDOR,RCD Spares,RCD Spares,Nos,18,390,418,,,,
02049718A,84149019,PIPE 1 1/4 INCH BSP,RCD Spares,RCD Spares,Nos,18,416,446,,,,
02049718B,84149019,PIPE WITH SOCKET 1 1/4 INCH BS,RCD Spares,RCD Spares,Nos,18,588,630,,,,
02049718C,84149019,HEX NIPPLE SUCTION,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,929,995,,,,
02049800A,,OIL SEAL,RCD Spares,RCD Spares,Nos,18,2987,3197,,,,
02049800B,40169990,OIL SEAL,RCD Spares,RCD Spares,Nos,18,2547,2726,,,,
02049932A,40169350,O RING ID 0.144INCH,RCD Spares,RCD Spares,Nos,18,276,296,,,,
02049932B,40169350,O RING ID 8.475INCH,RCD Spares,RCD Spares,Nos,18,2284,2444,,,,
02049932C,40169350,O-RING ID94.6 X 5.3,RCD Spares,RCD Spares,Nos,18,667,714,,,,
02049932D,40169350,O RING ID 5.225INCH,RCD Spares,RCD Spares,Nos,18,2397,2565,,,,
02049972C,39171010,MALE STUD COUPLING,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,951,1018,,,,
06040012A,68052090,GASKET DIA90 VF TO HEAD 0.5T,RCD Spares,RCD Spares,Nos,18,137,147,,,,
06040013A,68052090,GASKET DIA90 CY TO VF TS05,RCD Spares,RCD Spares,Nos,18,149,160,,,,
07040499A,68052090,"GASKET, C/CASE TO FREE END COV",RCD Spares,RCD Spares,Nos,18,121,130,,,,
07040500A,68052090,GASKET 0.25 C/CASE-CYL RR14100,RCD Spares,RCD Spares,Nos,18,61,66,,,,
07040500B,68052090,GASKET 0.40 C/CASE-CYL RR14100,RCD Spares,RCD Spares,Nos,18,61,66,,,,
07040500C,68052090,GASKET 0.75 C/CASE-CYL RR14100,RCD Spares,RCD Spares,Nos,18,61,66,,,,
07040544A,68052090,GASKET FLANGE SMALL HP20330S,RCD Spares,RCD Spares,Nos,18,102,110,,,,
07040918A,74153990,GASKET - COPPER LP VALVE (M),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,211,226,,,,
10*400246,85015210,EM 1HP AC 230 1PH 50 4P B B3,RCD Spares; EPSAC ROCD Spares,RCD Spares,Nos,18,25335,27109,,,,
10*400446,85015210,EM 2HP AC 230 1PH 50 4P B B3,RCD Spares,RCD Spares,Nos,18,38415,41105,,,,
10*401041,,EM 5HP AC 415 3PH 50 4P B B3,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,33510,35856,,,,
10*402041,,EM 10HP AC 415 3PH 50 4P B B3,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,63077,67493,,,,
10*402541,,EM 12.5HP AC 415 3PH 50 4P FB3,RCD Spares,RCD Spares,Nos,18,101967,109105,,,,
10*403041,,EM 15HP AC 415 3PH 50 4P F B3,RCD Spares,RCD Spares,Nos,18,107399,114917,,,,
10*404041,,EM 20HP AC 415 3PH 50 4P F B3,RCD Spares,RCD Spares,Nos,18,151107,161685,,,,
10*405041,,EM 25HP AC 415 3PH 50 4P F B3,RCD Spares,RCD Spares,Nos,18,203569,217819,,,,
10*405045,,EM25HP 415 3HP504P B3/5 DES,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,178499,190994,,,,
10*406041,,EM 30HP AC 415 3PH 50 4P F B3,RCD Spares,RCD Spares,Nos,18,222035,237578,,,,
10*408041,,EM 40HP AC 415 3PH 50 4P F B3,RCD Spares,RCD Spares,Nos,18,314272,336272,,,,
10*408045,,EM 40HP AC 415 3PH 50 4P FB3/5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,266843,285523,,,,
10*430045,,EM 150HP AC 415 3PH50 4P FB3/5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,997420,1067240,,,,
10*436045,,EM 180HP AC 415 3PH50 4P FB3/5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1256584,1344545,,,,
10*443045,,EM 215HP AC 415 3PH50 4P FB3/5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1375673,1471971,,,,
10*454045,,EM 270HP AC 415 3PH50 4P FB3/5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1356224,1451160,,,,
10*485449,,EM 10HP AC415V 3PH50 4P B3 KEW,RCD Spares,RCD Spares,Nos,18,83505,89351,,,,
10*487449,85015210,EM 3HP AC 220 1PH 50 4P B B3,RCD Spares,RCD Spares,Nos,18,48080,51446,,,,
10*491049,,EM 30HP AC 380 3PH 50 4P F B3,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,156954,167941,,,,
10*492249,,EM215HP 380V 3PH 50 4P F B3/B5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1142075,1222021,,,,
10*492549,,EM 180HP AC 415 3PH50 4P SF1.2,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1375673,1471971,,,,
10*493249,,EM180HP SF1.2 440 3PH 4P B3/5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1284123,1374012,,,,
10*493449,,EM150 SF1.2 415 3PH50 4P FB3/5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1004763,1075097,,,,
10*493669,85015210,EM 20HP AC 415 3PH 50 6P CLW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,227055,242949,,,,
10*495049,,EM335HP SF1.2 415 3PH 4P B3/5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2300750,2461803,,,,
10*495149,,"EM1.5KW415V50H4PB5IE1A,CE,T",EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,34554,36973,,,,
10*497849,,EM215HP SF1.25415 50 3 4 B3/B5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1219405,1304764,,,,
10153030,,"TANK, REC., 20/16 TANDEM EPSAC",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,145950,156167,,,,
10240250,,OIL COOLER & AFTER COOLER ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,193975,207554,,,,
10240810,,PIPE ASSY 1 SET = 9 Nos,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13001,13912,,,,
10240820,,PIPE ASSY 1 SET = 9 Nos,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,18277,19557,,,,
10240830,,PIPE ASSY 1 SET = 9 Nos,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,21300,22791,,,,
10240840,,PIPE ASSY 1 SET = 9 Nos,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12577,13458,,,,
10240850,,PIPE ASSY 1 SET = 9 Nos,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13886,14859,,,,
10240860,,PIPE ASSY 1 SET = 8 Nos,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12108,12956,,,,
10240870,,PIPE ASSY 1 SET = 9 Nos,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13355,14290,,,,
10240880,,PIPE ASSY 1 SET = 8 Nos,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11716,12537,,,,
10240940,,ALU PIPE SET E15(9Nos),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12391,13259,,,,
10240950,84149019,ALU PIPE SET E18AND E22(9Nos),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,14189,15183,,,,
10240960,84149019,PIPE SET - E55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,26697,28566,,,,
10241220,84149019,OIL COOLER & AFTER COOLER ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,482437,516208,,,,
10241490,,OIL COOLER & AFTER COOLER ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,562974,602383,,,,
10241720,,PIPE SET ALU.COOLER (8Nos)E55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,23772,25437,,,,
10242180,,OIL COOLER & AFTER COOLER ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,718433,768724,,,,
10242190,84149019,"FAN 610 (24"") 55PCD HUB",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1432,1533,,,,
10242290,,COMBI-COOLER ALUMINIUM E55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,221423,236923,,,,
10244320,,OCAND AC ASSY WC EL07335 E25,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1389324,1486577,,,,
10244560,,COOLER ASSY; O/C&A/C; EL07335,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1093296,1169827,,,,
10244640,84149019,O/C AND A/C ASSY 100-150HP SF,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,749319,801772,,,,
10250410,,SEPERATOR TANK ASME SEC VIII,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16363,17509,,,,
10254180,,TANK REC E2016 TANDEM HORIZON,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,192801,206298,,,,
1030016,84149090,GASKET NEURON XT,RCD Spares,RCD Spares,Nos,18,137,147,,,,
10331089,84149019,"VALVE KIT A/INTAKE 3"" AIRCON",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5832,6241,,,,
10331099,84149019,"VALVE KIT A/INTAKE 4"" AIRCON",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,21331,22825,,,,
10331109,84149019,"VALVE KIT A/INTAKE 6"" AIRCON",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,32712,35002,,,,
10331160,,SILENCER EH04075 (NALCO),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12139,12989,,,,
10331180,,ADAPTER A/E CU159 INTAKE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4120,4409,,,,
10331209,84149019,"INTAKE VALVE KIT 2 1/2"" ALU",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6694,7163,,,,
10331219,84149019,"INTAKE VALVE KIT 3"" ALU.",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7095,7592,,,,
10333060,,"ADAPTER,AIR INLET 20S AC QV",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2782,2977,,,,
10334200,,ADAPTER INTKE VALVE TO AIREND,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4901,5245,,,,
10334210,,ADAPTER INTKE VALVE TO AE E45,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5590,5982,,,,
10340170,84149019,"HSG THERM VALVE 3/4""NPT M/C",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3242,3469,,,,
10340200,84149019,OIL COOLER & AFTER COOLER ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,257228,275234,,,,
10340220,,PIPE TEE TO OIL COOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2607,2790,,,,
10340350,84149019,"FILTER HEAD 170LPM 1 1/2""BSP",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4042,4325,,,,
10340360,84149019,"FILTER HEAD 60 LPM 3/4""BSP",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2444,2616,,,,
10340650,,"HOSE ASSY; 1/2""X455MM",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4727,5058,,,,
10340700,,HOUSING-TV&FILTER HEAD MACHING,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4243,4541,,,,
10340780,84149019,SHROUD COOLING FAN E18-E22 ALU,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8837,9456,,,,
10340840,,SHROUD COOLER FAN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3162,3384,,,,
10340850,84149090,"HUB,FAN MOUNTING",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2767,2961,,,,
10340880,73049000,PIPE MANIFOLD TO OC OUTLET,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2339,2503,,,,
10340890,73049000,PIPE OC INLET TO MANIFOLD,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2254,2412,,,,
10340900,,PIPE TANK TO MANIFOLD BLOCK,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,614,657,,,,
10340940,,SHROUD FOR COOLER & FAN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,20198,21612,,,,
10341010,,SHROUD FOR COOLER & FAN E30&37,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9861,10552,,,,
10341020,,PIPE MANIFOLD TO AIR END,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1714,1834,,,,
10341150,,OIL COOLER EL04075(NALCO),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,120086,128493,,,,
10341160,,AFTER COOLER EL04075 (NALCO),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,46287,49528,,,,
10341220,,SHROUD COOLER & FAN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11696,12515,,,,
10341310,,SHROUD E30-E37 (ALU COOLER),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13054,13968,,,,
10341610,,FAN GUARD,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2964,3172,,,,
10341700,84149019,SHROUD COOLING FAN-E15 ALU,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7700,8239,,,,
10341750,,HUB; FAN MOUNTING,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2909,3113,,,,
10342070,,SHROUD FOR COOLER & FAN E55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,28481,30475,,,,
10342110,,PIPE BOF TO A/E HORIZON,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1376,1473,,,,
10342120,,SHROUD FOR COOLER & FAN E45,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,26056,27880,,,,
10342150,84149019,SHROUD FOR AL.COOLER E55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,36935,39521,,,,
10342170,,SHROUD E75 HORIZON,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,47103,50401,,,,
10342200,73049000,PIPE OIL FILTER TO A/E,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5402,5781,,,,
10342210,73011000,SHROUD E75 HORIZON,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,54688,58517,,,,
10342850,84149019,OIL COOLER ASSY E45 TROLLEY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,218053,233317,,,,
10343090,,OC AND AC ASSY 20S 215HP AC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1072905,1148009,,,,
10343150,83071000,"HOSE ASSY-1 1/2 """,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15622,16716,,,,
10343160,,PIPE ASSY. TANK TO TEE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9315,9968,,,,
10343270,84149019,"HOSE ASSY 1 1/4""",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15662,16759,,,,
10343280,,SUPPORT COOLER ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6229,6666,,,,
10344030,84149019,O/CAND A/C ASSY W/C TANDEM120A,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,631772,675997,,,,
10344090,,O/C 180 TO 215HP TANDEM&SSTAGE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1113548,1191497,,,,
10344100,84149019,O/C 120 TO 150HP TANDEM,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,428250,458228,,,,
10344130,,OIL COOLER W/C TANDEM (215HP),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,383050,409864,,,,
10344170,,OC AC ASSY AC E25 MODIFIED,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1096609,1173372,,,,
10344250,,"OC and AC ASSY, E 132 ,215 HP",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1094562,1171182,,,,
10344270,,"GUARD, COOLER, 2016TANDEM",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5110,5468,,,,
10344330,,O/C & A/C ASSY WC 150-180HP SF,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,983233,1052060,,,,
10344390,73049000,PIPE ASSY. TANK TO TEE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5664,6061,,,,
10344400,,PIPE ASSY - TV TO TEE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4932,5278,,,,
10344500,,"HOUSING THERMAL VALVE 2"" M/C",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2585,2766,,,,
10344520,,OC AC ASSY AC 215HP,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,747406,799725,,,,
10344530,84149019,O/C AND A/C ASSY 2016 TANDEM,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1122924,1201529,,,,
10344550,,ADAPTER ASSY.,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,53453,57195,,,,
10344580,84149019,HOSE ASSY 1 1/2 WITH BEND,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15830,16939,,,,
10344620,,HOSE ASSY - TEE TO TANK,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15358,16434,,,,
10344650,,OC&AC ASSY AC QV 25S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1046819,1120097,,,,
10344670,,O/CAND A/C ASSY W/C TANDEM150,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1372622,1468706,,,,
10344690,84195090,O/C AND A/C ASSY WC 100-180HP,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1424274,1523974,,,,
10344700,,"O/CAND A/C ASSY WC 100-180HP,2",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,604301,646603,,,,
10344770,,"O/CAND A/C ASSY WC 100-150HP,2",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,472399,505467,,,,
10344910,84149019,O/C &A/C ASSY EE160 ALU.COLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,675097,722354,,,,
10344920,,O/C AND A/C ASSY WC 180HP TAN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1660324,1776547,,,,
10350060,84213920,ELEMENT SEPARATOR,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,22655,24241,,,,
10350110,,PIPE AIR COOLER TO MS,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1388,1486,,,,
10350480,,HOSE WITH METALLIC ELBOW 32NB,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11707,12527,,,,
10350650,,PIPE - MANIFOLD TO AIR END,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1451,1553,,,,
10350680,84149019,PIPE - MPV TO A/C INLET,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3950,4227,,,,
10350770,,HOSE WITH METALLIC ELBOW 40NB,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12790,13686,,,,
10350810,,HOSE WITH METALLIC ELBOW 40NB,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,14597,15619,,,,
10350930,84149019,OIL SIGHT GLASS 3/4 NPT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1465,1568,,,,
10351370,,PIPE MPV TO A/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10565,11305,,,,
10352060,,RECEIVER TANK E75 HORIZON,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,48548,51947,,,,
10352070,84149019,HOSE;MPV OUT TO COOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,17808,19055,,,,
10352090,84149019,HOSE ASSY A/E TO TANK 80 NB,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,26610,28473,,,,
10352180,84149019,HOSE ASSY A/E TO TANK 80 NB,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,39147,41888,,,,
10352350,84149019,HOSE A/E AIR-OIL MIX. E30-E55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,41975,44914,,,,
10352440,84149019,HOSE WITH METALLIC BELLOW 40NB,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16750,17923,,,,
10352450,84149019,"TANK,RECEIVER ASME SEC VIII",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,27734,29676,,,,
10353090,84149019,HOSE METALLIC BELLOW 50NB TAND,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16642,17807,,,,
10353210,,TUBE RETURN LINE AE TO TANK,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1896,2029,,,,
10353220,84149019,"HOSE ASSY 3"" (AE TO TANK)",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,28068,30033,,,,
10353230,84149019,"HOSE ASSY 3"" (AE TO TANK)",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,29093,31130,,,,
10354070,,FLANGE ASSY TV TO AFTERCOOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,27281,29191,,,,
